Date,TOTAL,13069,13070,13071,13072,13073,13074,13075,13076,13077,13078,13079,13080,13081,13082,13086,13345,13346,13347,13348,13350,13434,13435,13436,13437,13438,13444,13446,13454,13455,13456,13457,13458,13459,13460,13461,13462,13463,13464,13465,13466,13467,13470,13471,13472,13473,13478
20200101,66297,1357,1014,2557,670,2590,2835,6325,3666,3406,0,5191,4509,4727,0,4734,2832,2020,2220,2793,0,2465,2001,3118,2527,836,767,1108,2,1,0,0,0,0,1,1,0,0,23,1,0,0,0,0,0,0,0
20200102,94845,1339,1455,3112,1175,4166,2969,8096,6163,3661,0,6854,6332,7019,0,7029,4501,2864,3798,4954,0,3604,3279,4462,4147,1216,931,1706,0,1,0,0,1,0,1,6,3,0,0,1,0,0,0,0,0,0,0
20200103,102722,1541,1698,3542,672,4647,3308,8790,6951,4347,1,7547,7417,7205,0,7450,4587,2890,4242,5187,1,4146,3579,4910,3919,1458,1036,1564,0,1,0,1,0,0,3,78,0,0,0,0,0,2,1,0,0,1,0
20200104,96953,1391,1463,3301,425,4255,3365,8783,6222,4052,0,7563,6773,6949,0,6785,4491,3075,3401,4670,0,4168,3370,4792,3657,1256,1048,1689,0,0,0,4,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0
20200105,88021,1470,1331,2972,240,3636,3366,8200,5371,3964,0,6779,6283,5899,0,6166,3988,2651,3165,3928,0,4004,3201,4480,3259,1192,945,1512,0,0,0,0,0,0,3,7,0,0,0,8,0,0,0,1,0,0,0
20200106,105184,1495,1856,3321,764,4496,2874,8334,6747,4121,0,7759,7370,6810,0,7552,4940,3095,4483,5917,0,4404,4315,5159,3910,1747,1316,2361,0,1,2,0,1,0,4,22,0,0,0,1,0,0,1,2,0,1,3
20200107,102135,1516,1800,3457,828,3948,0,8615,6791,4356,1,6564,7316,7040,0,8022,4640,2748,4703,6165,3,4455,4141,5482,4037,1881,1341,2252,0,3,0,0,1,0,1,20,2,0,1,1,0,1,0,3,0,0,0
20200108,104423,1497,1892,3599,875,4120,0,8895,7233,4525,4,6325,7875,7489,0,7900,4477,2909,4862,6368,0,4177,4550,5731,3812,1874,963,2446,0,2,0,0,0,1,5,10,2,0,0,1,0,0,2,0,0,2,0
20200109,104263,1638,1908,3597,783,4727,0,8971,7310,4873,1,6299,8139,7206,0,8074,4324,2280,5024,5924,3,4631,4223,5538,3683,1844,1151,2100,0,0,0,0,1,0,0,0,0,0,2,1,3,1,0,3,0,1,0
20200110,108763,1551,2140,3846,775,4819,0,9239,7721,4818,0,6637,8424,7719,0,8232,4573,2996,4815,6344,1,4409,4596,5507,3768,1946,1507,2360,0,0,0,0,0,0,2,13,1,0,0,0,0,0,2,2,0,0,0
20200111,107396,1643,1876,3647,603,4900,0,9846,7033,5043,1,8083,8425,7420,0,7713,4934,3249,4370,5538,0,4089,4513,5919,3435,1592,1338,2171,0,0,1,0,0,0,0,10,0,0,0,1,0,1,0,2,0,0,0
20200112,85558,1467,1406,3287,535,3965,0,8813,5761,4581,0,6800,6924,6171,0,6194,3997,2543,3586,4204,0,22,3425,4760,3082,1295,1077,1662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20200113,106601,1754,2107,3532,801,4683,0,9231,7519,4851,1,8168,8265,6869,0,7770,4811,2543,4681,5774,0,4386,4456,5627,3744,1793,948,2246,0,1,0,0,3,0,0,26,1,0,0,2,2,3,0,2,0,1,0
20200114,102996,1629,1920,3456,1019,4667,0,8799,7661,4700,0,8024,8196,6805,0,7222,4146,2481,4611,5964,0,4604,4410,5194,2455,1661,1209,2116,0,0,1,0,0,0,1,38,1,1,1,1,0,0,0,3,0,0,0
20200115,109004,1625,2137,3622,859,4925,325,9149,7745,5037,2,7898,8529,7385,0,8212,4554,2980,3663,6504,1,4571,4742,5458,3553,1781,1193,2524,0,3,0,1,0,0,2,11,3,0,1,0,0,0,0,0,1,0,8
20200116,111142,1732,2072,3595,909,4852,4086,9508,7570,5020,2,8196,8291,7319,0,8118,4847,2833,4754,6389,3,4477,4758,2583,3837,1798,1243,2315,0,1,0,0,1,1,1,0,3,0,2,2,0,0,0,0,23,1,0
20200117,113833,1794,2242,4056,1011,5182,4370,9701,8335,5452,2,8437,8974,7685,0,8409,4973,3023,4996,6664,1,9,5104,4007,3975,1795,1307,2321,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,1
20200118,113263,1710,1989,3854,750,5125,4244,10034,7413,5350,2,8508,8498,7800,0,7681,4508,3148,4436,5511,1,4379,4275,5832,3504,1372,1156,2170,1,0,0,0,0,0,2,1,1,0,0,5,1,0,0,0,0,0,2
20200119,93874,1648,1439,3322,528,4069,3866,9007,5904,4843,1,7021,6954,6175,0,6397,3692,2755,3567,4206,0,3654,3383,4756,2961,1239,900,1574,0,0,0,0,0,0,2,1,0,0,0,8,0,1,0,1,0,0,0
20200120,109104,1504,1909,3611,865,4787,3969,8706,7213,4624,3,7843,8055,7374,0,7788,4500,3036,4165,5718,2,4882,4760,5730,3057,1812,674,2501,1,0,1,5,0,0,0,3,0,0,0,1,2,0,0,0,0,0,3
20200121,113587,1570,2032,3543,843,4660,3817,9002,6783,4894,3,8164,8123,7369,0,7931,4824,3184,4558,6494,0,5256,4863,5836,3839,1835,1432,2617,0,1,0,0,1,0,104,5,2,0,1,1,0,0,0,0,0,0,0
20200122,114478,1663,2080,3617,870,4786,4109,9045,7840,5018,3,8104,8376,7503,0,7905,4629,3085,4610,6260,0,5229,4756,5849,3727,1732,1290,2355,0,1,0,0,2,1,3,23,1,0,0,2,2,0,0,1,0,1,0
20200123,116657,1683,2105,3694,957,4822,4193,9223,7639,5034,2,8134,8449,7593,0,7884,4935,3313,4753,6507,1,5203,4900,5950,3742,1937,1401,2590,0,0,0,0,3,0,2,4,0,0,0,1,0,0,1,0,1,1,0
20200124,121201,1802,2104,3957,999,5050,4430,9826,7486,5536,0,8531,8824,8019,0,8395,5326,3380,4890,6814,0,5312,5067,6139,3458,1986,1399,2449,0,2,0,0,1,0,2,14,1,0,0,0,0,1,1,0,0,0,0
20200125,113427,1636,1836,3782,669,5027,4224,10148,7231,5248,2,8731,8497,7674,0,7848,5063,3354,4382,5771,0,3822,4279,5879,3334,1495,1226,2264,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0
20200126,93697,1636,1489,3327,508,4159,4160,9264,3826,5045,0,7318,7230,6568,0,6535,4031,2465,3509,4329,1,3749,3452,4466,3037,1295,777,1512,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0
20200127,110549,1636,1979,3458,1114,4729,4200,8752,7452,4831,4,8048,8263,7402,0,7791,4854,2620,4714,5961,1,5022,4660,5453,2394,1819,1158,2216,0,0,0,0,2,0,0,5,2,0,3,2,0,0,1,2,0,0,1
20200128,115506,1577,2046,3555,938,4722,4060,8947,7295,4766,2,8351,8108,7626,0,8147,4966,3190,4756,6528,2,5218,4958,6143,3916,1888,1297,2479,0,2,1,0,1,0,3,12,1,1,2,0,0,0,1,1,0,0,0
20200129,116345,1643,2178,3768,965,4798,4182,9266,7297,4850,0,8577,8107,7589,0,7802,5246,3315,4793,6535,42,4956,4926,6024,3875,1841,1282,2476,0,3,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0
20200130,116062,1735,2073,3676,845,4871,4104,9391,7455,4951,0,8505,8365,7483,0,8013,5267,3034,4863,6518,0,5084,4972,5722,3540,1824,1363,2390,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,4,0,0,1
20200131,120459,1747,2119,3898,944,5252,4398,9841,7775,5495,0,8731,8951,7866,0,8470,5228,3101,4735,6467,0,5323,5021,6040,3564,1877,1419,2169,0,2,0,0,1,0,4,16,1,0,0,2,0,1,0,0,0,1,0
20200201,118590,1657,1924,3931,3860,5060,4122,9977,7836,5317,0,8821,8584,7809,0,7774,5152,3352,4435,6110,0,4500,4415,6173,2871,1539,1228,2136,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1
20200202,98649,1443,1510,3273,2561,4071,3834,9100,6316,4453,1,7261,7232,6323,0,6660,4276,2812,3619,4609,0,4012,3617,4533,3104,1391,989,1647,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20200203,109435,1510,683,3420,1068,4496,3621,8696,7498,4542,0,7943,7381,7337,0,7803,5022,3299,4337,5991,0,5107,4661,5316,3850,1990,1371,2484,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,2,0,1,0
20200204,112194,1540,0,3687,954,4756,3797,8882,6779,4928,0,8179,8075,7510,0,8038,4618,3424,4476,6368,0,5514,4888,5609,4080,1975,1421,2671,0,0,0,0,1,1,2,12,0,1,0,3,0,1,1,1,0,0,2
20200205,113123,1551,0,3789,956,4799,3835,8461,6835,4790,2,8572,7892,7964,0,8074,5021,3518,4868,6524,3,5213,4931,5633,3819,2003,1398,2634,0,1,0,1,1,0,2,1,19,0,0,5,0,2,2,2,1,0,1
20200206,110293,1689,0,3815,946,4833,3994,9171,6504,5151,1,8020,8337,7869,0,7948,4336,3275,4098,6437,3,3966,4880,5676,3818,1939,1176,2401,0,1,0,1,1,0,0,0,1,0,1,1,0,3,0,1,0,0,0
20200207,118328,1788,0,3930,972,5245,4439,9780,6902,5611,0,8356,8903,9397,0,8270,4822,3194,4314,6565,3,5121,4961,6031,3892,1878,1431,2495,0,1,0,0,1,0,4,11,2,1,1,2,0,0,0,3,1,0,1
20200208,113746,1675,0,3802,737,4987,4115,9890,6488,5449,1,8258,8718,10536,0,7705,4553,3316,4294,5548,1,4581,4479,6037,3486,1563,1388,2133,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
20200209,88305,1562,0,3181,819,4031,3563,8795,3140,4619,0,6832,7404,9051,0,6059,3287,2412,3153,3634,0,3444,2880,4727,2430,1061,883,1330,0,0,0,0,0,0,4,1,1,0,0,2,0,0,0,0,0,0,0
