Date,TOTAL,13069,13070,13071,13072,13073,13074,13075,13076,13077,13078,13079,13080,13081,13082,13086,13345,13346,13347,13348,13350,13434,13435,13436,13437,13438,13444,13446,13454,13455,13456,13457,13458,13459,13460,13461,13462,13463,13464,13465,13466,13467,13470,13471,13472,13473,13478
20200101,3989,109,72,286,60,121,146,316,77,457,179,325,442,99,0,178,49,105,182,81,1,85,49,241,93,51,30,79,11,0,0,3,17,1,0,1,4,2,1,12,0,3,15,0,1,1,4
20200102,8995,199,160,482,128,359,385,582,133,878,643,478,1194,213,0,324,169,202,494,169,2,138,122,768,230,97,60,198,8,0,1,4,37,3,7,4,2,9,3,46,0,3,46,4,0,3,8
20200103,7757,193,170,515,124,312,300,524,138,859,240,499,959,176,0,252,128,160,454,104,0,101,129,822,142,92,66,148,3,2,0,0,36,3,5,2,2,5,8,17,0,4,44,2,1,1,15
20200104,7010,196,163,495,109,321,226,509,118,937,408,412,840,181,0,246,103,161,406,130,2,109,51,396,86,71,85,94,14,4,0,3,23,1,9,4,6,11,6,44,0,1,16,5,3,2,3
20200105,6431,150,145,408,90,269,197,446,149,850,365,398,817,113,0,261,81,178,348,138,4,99,67,379,110,61,69,88,19,2,2,3,35,3,2,1,4,5,6,35,1,3,20,3,0,1,6
20200106,13321,258,283,631,222,481,506,717,251,1191,810,703,1796,257,0,430,213,272,709,252,2,155,264,1503,371,125,198,300,26,3,12,9,71,10,12,2,13,14,11,58,0,11,132,9,5,5,18
20200107,13903,272,338,743,265,330,0,735,228,1276,1055,803,1919,216,0,517,225,295,751,238,2,205,261,1700,347,142,194,310,26,5,7,10,122,12,13,10,16,20,26,58,4,10,147,5,13,9,23
20200108,15052,313,347,760,273,387,0,802,379,1249,1185,921,2038,268,0,557,282,378,731,283,0,194,335,1808,380,151,172,357,27,1,12,5,123,28,17,10,13,36,12,75,2,10,90,5,8,4,24
20200109,11188,232,303,546,256,429,0,523,251,902,1009,714,1598,270,0,315,238,271,550,191,1,179,180,1026,292,116,199,263,17,3,8,7,73,19,14,5,16,33,17,29,2,12,33,7,9,6,24
20200110,14032,314,352,829,226,555,0,790,367,1353,880,807,1818,267,0,377,270,295,716,252,1,171,349,1641,357,165,198,320,22,9,12,7,87,15,12,6,18,30,8,25,2,9,52,13,4,8,23
20200111,9188,217,261,604,153,408,0,693,221,1209,592,535,1181,197,0,263,128,223,550,175,5,131,96,643,141,106,85,104,18,11,3,4,56,6,7,1,11,9,9,53,2,1,41,9,5,11,10
20200112,7234,149,165,548,107,340,0,540,168,1066,355,484,949,137,0,240,79,187,491,148,0,0,91,433,102,71,95,97,14,3,5,1,39,2,0,0,3,8,6,39,4,8,30,3,4,1,22
20200113,12325,274,353,599,267,424,0,534,263,1093,1234,659,1688,208,0,328,206,255,691,231,3,220,234,1233,360,141,139,310,27,5,14,10,72,15,15,14,16,27,12,70,2,4,19,11,9,12,24
20200114,11894,252,339,675,249,423,0,511,287,1080,933,630,1632,252,0,321,171,284,616,208,1,227,216,1199,325,131,190,320,21,4,15,15,95,16,15,11,32,29,10,43,0,10,47,8,12,10,29
20200115,13147,330,328,778,232,496,12,653,305,1319,943,785,1947,242,0,349,207,295,624,183,1,183,317,1385,263,149,163,268,11,4,7,6,92,23,10,2,5,22,14,26,6,5,111,9,9,5,23
20200116,13967,317,347,731,227,545,727,684,323,1341,1148,837,1957,233,0,446,220,280,816,227,6,127,284,580,373,180,209,327,35,3,13,11,123,27,20,10,21,27,16,58,4,31,11,9,14,13,29
20200117,13350,273,361,777,245,461,609,632,302,1320,935,658,2003,216,0,381,216,251,751,181,0,0,294,1155,318,136,206,283,14,5,8,4,110,20,0,0,16,17,15,38,3,14,78,4,16,2,22
20200118,8510,281,235,671,134,327,383,573,169,1173,426,451,1036,145,0,214,116,149,590,94,2,125,100,608,75,94,75,84,4,6,4,0,43,3,6,2,3,10,6,26,4,5,32,1,9,5,11
20200119,7593,196,198,548,121,302,363,516,181,1037,334,411,981,138,0,192,74,147,565,74,0,95,78,512,82,96,102,102,5,3,0,0,29,3,5,0,3,8,4,27,3,9,34,2,4,0,9
20200120,14538,370,350,733,293,448,857,627,283,1229,1088,690,1873,233,0,368,239,260,729,169,1,186,326,1746,311,181,150,361,10,5,8,2,90,26,11,4,27,24,7,50,1,23,104,8,11,8,18
20200121,15310,312,336,759,288,471,770,588,264,1274,1176,796,2179,225,0,439,270,305,785,209,1,195,312,1696,312,198,254,334,21,7,8,12,89,21,27,10,31,65,24,69,2,20,99,11,7,7,32
20200122,14724,347,359,668,268,499,821,589,324,1153,1126,803,2077,249,0,415,257,357,763,189,0,230,243,1508,338,181,212,295,19,2,10,14,103,21,11,10,18,24,22,62,3,27,43,10,17,6,31
20200123,15850,355,344,833,266,499,777,674,353,1387,1109,918,2084,228,0,483,255,321,796,197,0,219,292,1730,407,188,247,331,25,4,8,14,106,22,17,20,11,16,12,110,3,27,117,3,11,8,23
