Date,TOTAL,13069,13070,13071,13072,13073,13074,13075,13076,13077,13078,13079,13080,13081,13082,13086,13345,13346,13347,13348,13350,13434,13435,13436,13437,13438,13444,13446,13454,13455,13456,13457,13458,13459,13460,13461,13462,13463,13464,13465,13466,13467,13470,13471,13472,13473,13478
20200301,12230,538,172,553,128,392,2129,1431,289,2281,455,541,496,50,0,123,5,7,32,5,0,4,10,15,0,11,7,17,183,65,13,72,103,25,149,27,21,82,206,121,85,130,190,88,102,401,476
20200302,17119,1136,250,606,222,529,3217,2061,308,2312,605,762,1206,36,0,159,13,16,23,8,3,4,7,37,1,15,13,56,221,102,31,131,407,81,104,24,19,215,219,175,75,82,527,182,182,178,559
20200303,17883,1118,256,585,207,633,3252,2116,246,2437,541,775,1375,72,0,207,24,25,27,11,1,1,7,40,2,14,25,54,262,117,36,132,421,115,198,40,45,261,240,237,68,75,553,173,159,189,511
20200304,16355,928,211,462,188,498,3051,2078,265,2117,473,814,1138,135,0,180,31,21,27,5,3,7,9,79,0,7,19,32,264,158,30,154,422,105,158,64,24,237,176,298,51,99,390,148,134,180,485
20200305,15299,985,199,482,180,453,2791,1806,267,2135,442,769,1080,81,0,163,14,25,61,12,4,2,11,72,1,6,21,48,212,148,29,127,403,120,148,38,21,212,200,160,51,92,364,147,128,180,409
20200306,17149,959,222,593,153,538,3533,2011,339,2316,682,701,1270,103,0,169,14,19,31,11,1,7,12,65,2,12,40,65,168,76,17,120,388,75,153,12,27,235,243,142,66,88,528,149,129,134,531
20200307,15872,918,256,579,151,575,3697,2153,231,2727,394,802,772,98,0,136,10,9,25,2,1,2,2,12,1,1,8,7,224,114,21,73,83,11,88,26,25,102,247,176,70,58,184,113,68,93,527
20200308,13065,699,155,492,127,371,2526,1624,243,2380,411,701,598,82,0,117,8,211,14,13,0,0,4,12,0,3,20,9,188,69,9,77,76,16,71,5,14,79,361,288,60,66,155,55,64,66,526
20200309,14964,996,197,425,189,546,2740,1747,350,1776,584,768,1140,130,0,160,14,21,75,7,1,2,10,36,2,7,21,32,262,131,39,137,387,104,129,43,32,222,178,203,65,81,357,135,131,183,169
20200310,16423,1070,205,663,229,549,3015,2017,320,2346,491,804,1180,73,0,212,17,21,70,8,3,2,6,70,3,13,21,54,234,119,32,136,261,82,132,38,30,263,242,216,61,83,458,137,142,200,95
20200311,16539,976,251,735,180,550,2740,2009,348,2320,590,810,1258,95,0,176,18,29,89,13,0,5,8,67,2,9,39,76,210,107,29,139,401,108,161,40,23,251,250,233,71,83,521,150,171,187,11
20200312,15488,880,224,599,149,541,2664,1687,308,2247,588,725,1167,96,0,149,19,9,69,22,4,11,14,74,3,8,38,110,205,97,21,142,474,70,206,46,32,267,264,139,60,76,511,126,136,127,84
20200313,16074,1061,202,597,221,562,2861,1920,322,2333,521,788,1249,78,0,200,25,11,44,6,2,2,5,43,0,5,24,67,232,81,30,129,384,108,124,72,38,254,219,177,50,75,462,144,124,153,69
20200314,12916,700,212,530,115,491,2442,1732,307,2376,383,767,571,74,0,171,9,11,82,5,3,0,1,16,0,2,11,19,182,96,24,96,98,29,152,45,21,82,217,119,39,44,201,112,84,119,126
20200315,8468,475,154,302,122,291,1175,1225,234,1669,251,548,349,61,0,144,3,3,50,8,1,0,3,3,0,2,3,12,185,58,17,70,64,15,98,49,21,73,130,85,55,52,83,66,57,60,142
20200316,14392,855,218,552,203,584,2289,1525,427,2034,573,733,1012,52,0,171,13,20,34,8,1,6,30,26,1,14,24,37,248,126,27,129,383,81,176,20,29,220,210,157,69,88,415,147,149,160,116
20200317,13559,654,223,565,195,577,1610,1500,361,1913,394,801,930,63,0,268,20,18,30,9,2,4,3,33,2,9,14,31,266,128,38,133,354,96,206,47,30,217,236,208,74,64,445,183,138,175,292
20200318,10653,547,200,405,144,462,1186,1129,227,1405,294,628,809,31,0,247,7,25,42,9,2,2,3,28,1,4,9,16,243,132,24,111,294,53,116,29,29,123,186,195,47,60,290,141,126,170,422
20200319,11177,528,236,531,165,516,1083,1184,385,1594,342,772,750,63,0,203,12,17,22,13,7,2,9,25,0,7,17,31,285,132,24,106,280,60,156,58,36,122,210,155,69,66,341,143,131,194,95
20200320,10852,539,234,443,162,535,999,1156,359,1546,304,764,762,44,0,221,14,15,29,5,5,3,3,14,1,5,15,20,283,118,18,141,229,60,202,42,32,131,222,138,76,62,350,130,149,148,124
20200321,7880,415,176,409,122,320,643,884,258,1283,300,593,373,49,0,138,4,14,28,9,5,11,12,26,1,6,16,29,189,88,16,115,123,15,163,49,29,79,186,65,52,48,161,85,79,102,112
20200322,5676,265,162,308,99,225,367,557,247,798,223,418,301,54,0,89,5,6,12,2,5,5,19,24,0,7,7,29,158,50,8,61,124,13,130,17,29,78,121,35,60,35,154,91,97,91,90
20200323,6412,270,227,331,122,280,356,562,258,863,231,454,380,44,0,108,3,20,13,10,3,7,21,34,4,14,10,72,167,57,19,86,130,7,159,23,14,69,153,58,67,44,247,120,128,88,79
20200324,5425,186,223,300,154,252,237,380,214,667,153,399,286,40,0,120,2,15,14,6,2,4,11,34,2,16,6,42,167,78,27,86,142,11,138,11,18,68,158,45,57,28,227,106,136,86,71
20200325,5285,148,184,276,152,281,154,394,244,572,159,358,314,34,0,124,6,13,9,3,5,13,14,44,2,14,4,56,160,62,17,60,135,4,167,11,21,83,121,63,92,19,239,116,140,97,101
20200326,5265,42,239,311,120,277,175,407,237,626,130,346,338,66,0,117,4,13,19,11,1,7,11,39,1,6,8,54,142,77,17,65,152,13,175,15,18,102,122,45,62,23,212,103,120,97,100
20200327,5354,0,207,252,135,286,223,432,243,656,142,443,304,41,0,118,3,12,13,7,4,15,13,29,2,8,8,28,183,70,20,69,127,10,201,13,23,78,123,58,82,28,223,114,130,79,99
20200328,5150,0,191,255,151,308,153,368,205,611,108,481,248,50,0,197,4,9,6,4,1,6,3,18,0,4,8,9,204,96,41,78,119,30,158,31,38,86,114,72,75,54,152,108,92,93,111
20200329,4672,0,193,186,128,268,156,315,209,553,91,373,262,33,0,138,5,19,11,3,4,6,2,20,3,5,6,11,169,86,30,51,140,29,140,34,39,104,96,77,88,31,151,130,98,79,100
20200330,5379,0,202,219,159,308,182,422,246,648,127,422,319,55,0,187,5,11,6,7,2,7,1,11,4,7,6,13,181,112,30,87,130,27,171,35,28,95,94,93,61,42,170,155,107,98,87
20200331,5679,0,235,271,162,299,217,408,246,681,150,398,313,59,0,149,11,12,12,4,4,7,5,16,0,8,12,60,161,91,18,78,153,21,165,14,37,115,129,75,89,38,255,134,142,116,109
20200401,5896,0,203,241,171,350,198,422,244,643,132,460,343,115,0,187,9,17,14,8,3,6,1,15,1,9,8,19,226,124,43,85,108,21,176,41,42,113,110,104,92,59,201,161,121,129,121
20200402,5858,0,283,262,146,322,223,414,220,676,134,417,309,103,0,203,9,19,21,11,3,7,6,24,3,16,8,18,200,119,34,99,136,26,203,51,59,97,115,64,101,69,193,88,128,123,96
20200403,6026,0,257,280,172,360,202,458,232,700,129,451,301,89,0,188,9,19,13,8,1,3,6,17,0,9,7,12,226,129,45,68,123,15,169,45,44,107,97,105,95,76,228,139,141,138,113
20200404,5334,0,248,237,138,232,186,401,207,644,147,410,269,90,0,160,9,11,15,9,5,8,5,14,2,11,16,13,167,113,28,91,164,17,156,25,34,109,130,73,109,43,169,133,93,83,110
20200405,4413,4,162,209,147,214,139,271,204,525,173,309,245,73,0,88,12,10,9,5,0,12,28,43,0,9,5,35,140,79,7,72,151,9,133,14,29,65,107,49,90,27,186,101,81,69,73
20200406,5907,0,260,246,178,318,223,442,261,668,141,408,307,94,0,149,8,11,25,5,0,7,2,19,0,12,18,20,180,107,38,70,117,16,168,38,46,95,104,93,101,66,246,156,120,120,204
20200407,5610,0,245,249,165,269,197,370,257,654,164,384,280,93,0,157,11,20,16,5,0,19,22,42,1,8,10,51,163,88,23,85,148,15,184,26,27,79,103,75,94,46,212,98,112,95,248
20200408,6053,0,245,233,168,299,214,418,243,694,136,392,334,93,0,185,12,21,16,8,1,13,10,28,2,13,11,24,203,118,29,82,141,18,154,34,37,109,122,128,115,107,207,137,139,124,236
20200409,6065,0,247,264,164,296,188,404,268,614,174,490,258,94,0,172,6,13,32,8,0,9,9,25,1,9,17,13,179,114,27,115,126,11,166,60,25,96,145,102,100,136,222,134,123,136,273
20200410,5311,0,204,218,156,270,194,366,234,561,179,365,290,93,0,120,7,18,34,12,0,12,26,22,2,8,8,25,176,103,31,74,106,12,148,15,27,86,90,103,109,128,158,116,108,67,230
20200411,5694,0,220,253,196,251,190,396,198,607,150,430,295,101,0,192,11,10,25,10,1,10,8,27,0,6,12,19,199,103,31,88,120,25,155,17,47,113,106,103,101,114,176,97,111,79,291
20200412,4541,0,217,172,160,199,143,281,160,353,135,370,258,81,0,124,11,9,23,7,0,7,4,10,0,8,8,20,159,98,26,67,115,27,129,18,48,115,96,79,82,99,140,111,98,65,209
20200413,5613,0,235,262,155,267,149,377,295,452,146,387,307,131,0,170,8,17,30,5,0,3,4,19,3,3,7,18,192,147,37,77,162,29,148,21,57,97,92,119,91,98,179,149,133,93,242
20200414,6050,0,260,274,168,301,160,414,268,674,181,443,354,105,0,138,9,13,22,10,0,22,25,27,0,18,7,27,186,77,26,73,165,13,168,33,28,82,122,111,93,98,222,125,150,109,249
20200415,5375,0,216,220,131,191,127,340,259,587,174,310,309,95,0,121,6,11,28,7,0,21,25,58,0,15,18,70,124,74,26,96,163,6,153,10,39,101,119,113,111,144,232,64,127,81,253
20200416,6203,0,252,231,164,307,175,462,346,573,168,428,308,124,0,186,10,15,23,15,0,8,27,20,2,12,9,79,188,158,27,69,157,27,114,24,53,100,112,148,110,200,173,115,132,123,229
20200417,5778,0,226,214,194,256,177,426,270,612,149,470,293,85,0,178,5,12,21,6,0,6,2,26,4,6,15,63,128,110,36,57,134,18,159,26,48,85,130,124,81,90,253,124,76,142,241
20200418,5994,0,233,248,185,313,141,456,166,567,169,539,347,75,0,197,7,8,22,12,0,12,2,14,1,5,5,9,208,148,38,83,140,27,156,20,50,108,121,123,92,133,183,151,110,114,256
20200419,4950,0,194,205,163,210,139,323,309,448,186,340,282,91,0,101,17,17,18,9,0,13,45,39,0,13,15,35,114,101,25,77,176,6,93,16,43,60,108,83,114,47,173,90,100,72,240
20200420,5556,0,217,239,178,253,139,358,274,312,171,348,343,72,0,103,10,16,34,97,0,16,18,56,1,19,13,94,115,66,17,85,158,5,157,10,24,69,113,70,92,13,194,88,137,67,695
20200421,5572,0,278,220,166,247,135,360,255,842,166,322,356,79,0,124,7,17,15,72,0,13,26,68,2,17,13,105,147,73,12,87,156,11,130,20,36,75,102,79,30,12,207,106,121,66,197
20200422,5574,0,216,228,181,261,127,354,306,765,188,346,342,88,0,122,12,19,15,21,0,10,25,59,0,15,5,69,139,84,20,67,181,13,147,20,35,76,107,91,18,10,272,116,139,56,209
20200423,5562,0,231,283,205,253,146,386,267,303,195,436,344,85,0,151,7,25,21,119,1,20,5,43,3,7,11,93,150,86,16,92,143,8,156,33,34,105,109,106,14,22,258,137,132,78,243
20200424,4790,0,217,206,190,229,126,356,246,243,167,366,327,84,0,126,12,17,18,36,0,15,19,63,0,25,5,45,127,80,22,86,128,21,147,27,36,80,87,97,1,8,212,81,134,58,220
20200425,5378,0,194,257,196,293,107,437,216,485,221,452,326,87,0,157,9,18,32,1,0,17,10,52,1,10,12,19,174,74,30,85,154,23,129,31,39,89,108,107,0,50,171,89,86,68,262
20200426,4697,0,191,198,174,217,124,374,256,395,193,339,313,95,0,101,8,14,18,5,0,9,14,32,0,9,5,41,157,77,24,67,165,23,94,6,34,88,106,83,0,25,171,85,121,50,196
20200427,6288,0,238,267,212,361,212,485,256,460,151,457,301,126,0,201,11,18,33,10,0,14,6,27,1,7,12,14,211,139,33,99,160,45,178,74,38,102,128,166,0,84,236,188,144,121,262
20200428,3958,0,169,148,132,303,148,358,138,362,114,332,211,56,0,142,3,14,13,5,0,3,1,5,1,4,6,9,118,80,9,47,91,15,133,4,22,50,83,74,0,25,128,119,77,43,163
20200429,6033,1,272,282,178,355,163,459,208,611,172,419,306,109,0,169,11,15,14,13,0,4,6,14,1,10,8,9,171,118,22,63,157,16,194,43,69,99,153,129,0,16,257,208,145,98,266
20200430,4842,5,187,206,179,300,163,404,196,582,120,370,278,84,0,124,6,17,17,12,0,6,7,9,0,6,7,31,134,62,13,66,111,19,144,17,37,67,94,95,0,10,166,132,89,69,201
20200501,6124,17,266,297,211,324,169,487,224,654,155,436,404,86,0,214,8,16,30,41,0,4,8,18,1,8,9,32,202,74,24,80,141,19,228,32,50,80,129,115,0,34,217,160,123,83,214
20200502,6245,13,283,268,159,314,163,464,254,963,161,450,333,127,0,182,8,15,34,1,0,12,10,38,0,8,10,24,151,102,22,88,152,31,178,30,59,164,143,123,0,23,204,106,96,43,236
20200503,6824,11,220,244,163,328,138,425,198,1500,161,472,379,130,0,202,9,10,18,11,0,10,6,9,2,11,3,13,196,125,34,77,154,37,172,65,63,119,106,133,0,113,166,174,107,81,229
